Year,Location,Competition,Round,Phase,Class,Rank,Bib,Athlete Name,Last Name,First Name,Nation,Time,Time Behind,% Behind Winner,Faults,Competition ID,Athlete ID
2025,Foix,Junior World Championships,Time Trial,Time Trial,WCSLX,34,27,Ona PERELEGRE,PERELEGRE,Ona,AND,64.83,7.14,112.38%,,2025 Foix Junior World Championships,2025 Foix Junior World Championships WCSLX Ona PERELEGRE
2025,Foix,Junior World Championships,Time Trial,Time Trial,WCSLX,35,22,Di YAN,YAN,Di,CHN,65.25,7.56,113.10%,,2025 Foix Junior World Championships,2025 Foix Junior World Championships WCSLX Di YAN
2025,Foix,Junior World Championships,Time Trial,Time Trial,WCSLX,36,41,Alua MAULETKAN,MAULETKAN,Alua,KAZ,67.88,10.19,117.66%,,2025 Foix Junior World Championships,2025 Foix Junior World Championships WCSLX Alua MAULETKAN
2025,Foix,Junior World Championships,Time Trial,Time Trial,WCSLX,37,45,Elizabete KURVINA,KURVINA,Elizabete,LAT,68.62,10.93,118.95%,,2025 Foix Junior World Championships,2025 Foix Junior World Championships WCSLX Elizabete KURVINA
2025,Foix,Junior World Championships,Time Trial,Time Trial,WCSLX,38,31,Patrycja IWANIEC,IWANIEC,Patrycja,POL,68.79,11.1,119.24%,,2025 Foix Junior World Championships,2025 Foix Junior World Championships WCSLX Patrycja IWANIEC
2025,Foix,Junior World Championships,Time Trial,Time Trial,WCSLX,39,7,Ada MACKIE,MACKIE,Ada,AUS,69.23,11.54,120.00%,,2025 Foix Junior World Championships,2025 Foix Junior World Championships WCSLX Ada MACKIE
2025,Foix,Junior World Championships,Time Trial,Time Trial,WCSLX,40,47,Ceren AVCU,AVCU,Ceren,TUR,69.65,11.96,120.73%,,2025 Foix Junior World Championships,2025 Foix Junior World Championships WCSLX Ceren AVCU
2025,Foix,Junior World Championships,Time Trial,Time Trial,WCSLX,41,36,Sophia Suzane Hada MOUHOUB,MOUHOUB,Sophia Suzane Hada,ALG,69.97,12.28,121.29%,,2025 Foix Junior World Championships,2025 Foix Junior World Championships WCSLX Sophia Suzane Hada MOUHOUB
2025,Foix,Junior World Championships,Time Trial,Time Trial,WCSLX,42,35,Anhelina KHARLAMOVA,KHARLAMOVA,Anhelina,UKR,70.05,12.36,121.42%,,2025 Foix Junior World Championships,2025 Foix Junior World Championships WCSLX Anhelina KHARLAMOVA
2025,Foix,Junior World Championships,Time Trial,Time Trial,WCSLX,43,44,Rafaela SANCHEZ,SANCHEZ,Rafaela,ECU,75.39,17.7,130.68%,,2025 Foix Junior World Championships,2025 Foix Junior World Championships WCSLX Rafaela SANCHEZ
2025,Foix,Junior World Championships,Time Trial,Time Trial,WCSLX,44,49,Martha BIYINZIKA,BIYINZIKA,Martha,UGA,75.47,17.78,130.82%,,2025 Foix Junior World Championships,2025 Foix Junior World Championships WCSLX Martha BIYINZIKA
2025,Foix,Junior World Championships,Time Trial,Time Trial,WCSLX,45,29,Eliza TARE,TARE,Eliza,LAT,75.67,17.98,131.17%,,2025 Foix Junior World Championships,2025 Foix Junior World Championships WCSLX Eliza TARE
2025,Foix,Junior World Championships,Time Trial,Time Trial,WCSLX,46,50,Meryem TAOUFIK,TAOUFIK,Meryem,MAR,80.39,22.7,139.35%,,2025 Foix Junior World Championships,2025 Foix Junior World Championships WCSLX Meryem TAOUFIK
2025,Foix,Junior World Championships,Time Trial,Time Trial,WCSLX,47,28,Rosalina TEUNISSEN,TEUNISSEN,Rosalina,NED,81.68,23.99,141.58%,,2025 Foix Junior World Championships,2025 Foix Junior World Championships WCSLX Rosalina TEUNISSEN
2025,Foix,Junior World Championships,Time Trial,Time Trial,WCSLX,48,37,Hannah TROWER,TROWER,Hannah,RSA,76.6,18.91,132.78%,FLT (5),2025 Foix Junior World Championships,2025 Foix Junior World Championships WCSLX Hannah TROWER
2025,Foix,Junior World Championships,Time Trial,Time Trial,WCSLX,49,51,Honorine PICHARD,PICHARD,Honorine,FRA,62.4,4.71,108.16%,FLT (3),2025 Foix Junior World Championships,2025 Foix Junior World Championships WCSLX Honorine PICHARD
2025,Foix,Junior World Championships,Time Trial,Time Trial,WCSLX,50,48,Isabel LOVATO,LOVATO,Isabel,ITA,66.18,8.49,114.72%,FLT (3),2025 Foix Junior World Championships,2025 Foix Junior World Championships WCSLX Isabel LOVATO
2025,Foix,Junior World Championships,Time Trial,Time Trial,WCSLX,51,17,Veerle VAN VLIET,VAN VLIET,Veerle,NED,89.6,31.91,155.31%,FLT (3),2025 Foix Junior World Championships,2025 Foix Junior World Championships WCSLX Veerle VAN VLIET
2025,Foix,Junior World Championships,Time Trial,Time Trial,WCSLX,52,24,Laurette LALY,LALY,Laurette,FRA,63.25,5.56,109.64%,,2025 Foix Junior World Championships,2025 Foix Junior World Championships WCSLX Laurette LALY
2024,Liptovsky Mikulus,U23 World Championships,Time Trial,Time Trial,WCSLX,1,5,Lois LEAVER,LEAVER,Lois,GBR,73.33,0,100.00%,,2024 Liptovsky Mikulus U23 World Championships,2024 Liptovsky Mikulus U23 World Championships WCSLX Lois LEAVER
2024,Liptovsky Mikulus,U23 World Championships,Time Trial,Time Trial,WCSLX,2,3,Katerina BEKOVA,BEKOVA,Katerina,CZE,73.54,0.21,100.29%,,2024 Liptovsky Mikulus U23 World Championships,2024 Liptovsky Mikulus U23 World Championships WCSLX Katerina BEKOVA
2024,Liptovsky Mikulus,U23 World Championships,Time Trial,Time Trial,WCSLX,3,7,Ellis MILLER,MILLER,Ellis,GBR,73.99,0.66,100.90%,,2024 Liptovsky Mikulus U23 World Championships,2024 Liptovsky Mikulus U23 World Championships WCSLX Ellis MILLER
2024,Liptovsky Mikulus,U23 World Championships,Time Trial,Time Trial,WCSLX,4,44,Doriane DELASSUS,DELASSUS,Doriane,FRA,74.31,0.98,101.34%,,2024 Liptovsky Mikulus U23 World Championships,2024 Liptovsky Mikulus U23 World Championships WCSLX Doriane DELASSUS
2024,Liptovsky Mikulus,U23 World Championships,Time Trial,Time Trial,WCSLX,5,10,Emily APEL,APEL,Emily,GER,74.52,1.19,101.62%,,2024 Liptovsky Mikulus U23 World Championships,2024 Liptovsky Mikulus U23 World Championships WCSLX Emily APEL
2024,Liptovsky Mikulus,U23 World Championships,Time Trial,Time Trial,WCSLX,6,2,Tereza KNEBLOVA,KNEBLOVA,Tereza,CZE,75.2,1.87,102.55%,,2024 Liptovsky Mikulus U23 World Championships,2024 Liptovsky Mikulus U23 World Championships WCSLX Tereza KNEBLOVA
2024,Liptovsky Mikulus,U23 World Championships,Time Trial,Time Trial,WCSLX,7,1,Emma VUITTON,VUITTON,Emma,FRA,75.32,1.99,102.71%,,2024 Liptovsky Mikulus U23 World Championships,2024 Liptovsky Mikulus U23 World Championships WCSLX Emma VUITTON
2024,Liptovsky Mikulus,U23 World Championships,Time Trial,Time Trial,WCSLX,8,12,Annkatrin PLOCHMANN,PLOCHMANN,Annkatrin,GER,76.15,2.82,103.85%,,2024 Liptovsky Mikulus U23 World Championships,2024 Liptovsky Mikulus U23 World Championships WCSLX Annkatrin PLOCHMANN
2024,Liptovsky Mikulus,U23 World Championships,Time Trial,Time Trial,WCSLX,9,8,Leire GONI,GONI,Leire,ESP,76.23,2.9,103.95%,,2024 Liptovsky Mikulus U23 World Championships,2024 Liptovsky Mikulus U23 World Championships WCSLX Leire GONI
2024,Liptovsky Mikulus,U23 World Championships,Time Trial,Time Trial,WCSLX,10,35,Eva PIETRACHA,PIETRACHA,Eva,FRA,76.68,3.35,104.57%,,2024 Liptovsky Mikulus U23 World Championships,2024 Liptovsky Mikulus U23 World Championships WCSLX Eva PIETRACHA
2024,Liptovsky Mikulus,U23 World Championships,Time Trial,Time Trial,WCSLX,11,19,Dominika BRZESKA,BRZESKA,Dominika,POL,76.84,3.51,104.79%,,2024 Liptovsky Mikulus U23 World Championships,2024 Liptovsky Mikulus U23 World Championships WCSLX Dominika BRZESKA
2024,Liptovsky Mikulus,U23 World Championships,Time Trial,Time Trial,WCSLX,12,30,Antonia PLOCHMANN,PLOCHMANN,Antonia,GER,77.35,4.02,105.48%,,2024 Liptovsky Mikulus U23 World Championships,2024 Liptovsky Mikulus U23 World Championships WCSLX Antonia PLOCHMANN
2024,Liptovsky Mikulus,U23 World Championships,Time Trial,Time Trial,WCSLX,13,16,Ria SRIBAR,SRIBAR,Ria,USA,77.37,4.04,105.51%,,2024 Liptovsky Mikulus U23 World Championships,2024 Liptovsky Mikulus U23 World Championships WCSLX Ria SRIBAR
2024,Liptovsky Mikulus,U23 World Championships,Time Trial,Time Trial,WCSLX,14,37,Katherine SHATTOCK,SHATTOCK,Katherine,GBR,77.65,4.32,105.89%,,2024 Liptovsky Mikulus U23 World Championships,2024 Liptovsky Mikulus U23 World Championships WCSLX Katherine SHATTOCK
2024,Liptovsky Mikulus,U23 World Championships,Time Trial,Time Trial,WCSLX,15,22,Ivana CHLEBOVA,CHLEBOVA,Ivana,SVK,77.95,4.62,106.30%,,2024 Liptovsky Mikulus U23 World Championships,2024 Liptovsky Mikulus U23 World Championships WCSLX Ivana CHLEBOVA
2024,Liptovsky Mikulus,U23 World Championships,Time Trial,Time Trial,WCSLX,16,23,Svenja MATTI,MATTI,Svenja,SUI,78.39,5.06,106.90%,,2024 Liptovsky Mikulus U23 World Championships,2024 Liptovsky Mikulus U23 World Championships WCSLX Svenja MATTI
2024,Liptovsky Mikulus,U23 World Championships,Time Trial,Time Trial,WCSLX,17,39,Lin LI,LI,Lin,CHN,78.46,5.13,107.00%,,2024 Liptovsky Mikulus U23 World Championships,2024 Liptovsky Mikulus U23 World Championships WCSLX Lin LI
2024,Liptovsky Mikulus,U23 World Championships,Time Trial,Time Trial,WCSLX,18,32,Jessica DUC,DUC,Jessica,SUI,78.53,5.2,107.09%,,2024 Liptovsky Mikulus U23 World Championships,2024 Liptovsky Mikulus U23 World Championships WCSLX Jessica DUC
2024,Liptovsky Mikulus,U23 World Championships,Time Trial,Time Trial,WCSLX,19,33,Nora LOPEZ,LOPEZ,Nora,ESP,78.73,5.4,107.36%,,2024 Liptovsky Mikulus U23 World Championships,2024 Liptovsky Mikulus U23 World Championships WCSLX Nora LOPEZ
2024,Liptovsky Mikulus,U23 World Championships,Time Trial,Time Trial,WCSLX,20,6,Hannah THOMAS,THOMAS,Hannah,NZL,78.93,5.6,107.64%,,2024 Liptovsky Mikulus U23 World Championships,2024 Liptovsky Mikulus U23 World Championships WCSLX Hannah THOMAS
2024,Liptovsky Mikulus,U23 World Championships,Time Trial,Time Trial,WCSLX,21,17,Marcella ALTMAN,ALTMAN,Marcella,USA,78.93,5.6,107.64%,,2024 Liptovsky Mikulus U23 World Championships,2024 Liptovsky Mikulus U23 World Championships WCSLX Marcella ALTMAN
2024,Liptovsky Mikulus,U23 World Championships,Time Trial,Time Trial,WCSLX,22,4,Lea BALDONI,BALDONI,Lea,CAN,79.09,5.76,107.85%,,2024 Liptovsky Mikulus U23 World Championships,2024 Liptovsky Mikulus U23 World Championships WCSLX Lea BALDONI
2024,Liptovsky Mikulus,U23 World Championships,Time Trial,Time Trial,WCSLX,23,31,Petronela IZOVA,IZOVA,Petronela,SVK,79.69,6.36,108.67%,,2024 Liptovsky Mikulus U23 World Championships,2024 Liptovsky Mikulus U23 World Championships WCSLX Petronela IZOVA
2024,Liptovsky Mikulus,U23 World Championships,Time Trial,Time Trial,WCSLX,24,21,Florencia AGUIRRE GONZALEZ,AGUIRRE GONZALEZ,Florencia,CHI,80.4,7.07,109.64%,,2024 Liptovsky Mikulus U23 World Championships,2024 Liptovsky Mikulus U23 World Championships WCSLX Florencia AGUIRRE GONZALEZ
2024,Liptovsky Mikulus,U23 World Championships,Time Trial,Time Trial,WCSLX,25,13,Jaimee WILSON,WILSON,Jaimee,NZL,80.43,7.1,109.68%,,2024 Liptovsky Mikulus U23 World Championships,2024 Liptovsky Mikulus U23 World Championships WCSLX Jaimee WILSON
2024,Liptovsky Mikulus,U23 World Championships,Time Trial,Time Trial,WCSLX,26,49,Laura PLATA,PLATA,Laura,COL,80.62,7.29,109.94%,,2024 Liptovsky Mikulus U23 World Championships,2024 Liptovsky Mikulus U23 World Championships WCSLX Laura PLATA
2024,Liptovsky Mikulus,U23 World Championships,Time Trial,Time Trial,WCSLX,27,46,Perrine JOUBERT,JOUBERT,Perrine,FRA,80.66,7.33,110.00%,,2024 Liptovsky Mikulus U23 World Championships,2024 Liptovsky Mikulus U23 World Championships WCSLX Perrine JOUBERT
2024,Liptovsky Mikulus,U23 World Championships,Time Trial,Time Trial,WCSLX,28,26,Beatrice OLSON,OLSON,Beatrice,CAN,80.71,7.38,110.06%,,2024 Liptovsky Mikulus U23 World Championships,2024 Liptovsky Mikulus U23 World Championships WCSLX Beatrice OLSON
2024,Liptovsky Mikulus,U23 World Championships,Time Trial,Time Trial,WCSLX,29,34,Oleksandra HORLOVA,HORLOVA,Oleksandra,UKR,81.31,7.98,110.88%,,2024 Liptovsky Mikulus U23 World Championships,2024 Liptovsky Mikulus U23 World Championships WCSLX Oleksandra HORLOVA
2024,Liptovsky Mikulus,U23 World Championships,Time Trial,Time Trial,WCSLX,30,15,Iris SOMMERNES,SOMMERNES,Iris,NOR,81.75,8.42,111.48%,,2024 Liptovsky Mikulus U23 World Championships,2024 Liptovsky Mikulus U23 World Championships WCSLX Iris SOMMERNES
2024,Liptovsky Mikulus,U23 World Championships,Time Trial,Time Trial,WCSLX,31,43,Shiting LI,LI,Shiting,CHN,82.34,9.01,112.29%,,2024 Liptovsky Mikulus U23 World Championships,2024 Liptovsky Mikulus U23 World Championships WCSLX Shiting LI
2024,Liptovsky Mikulus,U23 World Championships,Time Trial,Time Trial,WCSLX,32,9,Georgia O'CALLAGHAN,O'CALLAGHAN,Georgia,AUS,82.54,9.21,112.56%,,2024 Liptovsky Mikulus U23 World Championships,2024 Liptovsky Mikulus U23 World Championships WCSLX Georgia O'CALLAGHAN
2024,Liptovsky Mikulus,U23 World Championships,Time Trial,Time Trial,WCSLX,33,45,Barbora VAJSOVA,VAJSOVA,Barbora,SVK,82.89,9.56,113.04%,,2024 Liptovsky Mikulus U23 World Championships,2024 Liptovsky Mikulus U23 World Championships WCSLX Barbora VAJSOVA
2024,Liptovsky Mikulus,U23 World Championships,Time Trial,Time Trial,WCSLX,34,41,Macy KANG,KANG,Macy,GBR,82.98,9.65,113.16%,,2024 Liptovsky Mikulus U23 World Championships,2024 Liptovsky Mikulus U23 World Championships WCSLX Macy KANG
2024,Liptovsky Mikulus,U23 World Championships,Time Trial,Time Trial,WCSLX,35,14,Pipi UHL,UHL,Pipi,NZL,83.53,10.2,113.91%,,2024 Liptovsky Mikulus U23 World Championships,2024 Liptovsky Mikulus U23 World Championships WCSLX Pipi UHL
2024,Liptovsky Mikulus,U23 World Championships,Time Trial,Time Trial,WCSLX,36,42,Xuemei YAN,YAN,Xuemei,CHN,83.98,10.65,114.52%,,2024 Liptovsky Mikulus U23 World Championships,2024 Liptovsky Mikulus U23 World Championships WCSLX Xuemei YAN
2024,Liptovsky Mikulus,U23 World Championships,Time Trial,Time Trial,WCSLX,37,40,Valentyna HORLOVA,HORLOVA,Valentyna,UKR,84.83,11.5,115.68%,,2024 Liptovsky Mikulus U23 World Championships,2024 Liptovsky Mikulus U23 World Championships WCSLX Valentyna HORLOVA
2024,Liptovsky Mikulus,U23 World Championships,Time Trial,Time Trial,WCSLX,38,20,Anastassiya ANANYEVA,ANANYEVA,Anastassiya,KAZ,85.65,12.32,116.80%,,2024 Liptovsky Mikulus U23 World Championships,2024 Liptovsky Mikulus U23 World Championships WCSLX Anastassiya ANANYEVA
2024,Liptovsky Mikulus,U23 World Championships,Time Trial,Time Trial,WCSLX,39,47,Shina MA,MA,Shina,CHN,86.01,12.68,117.29%,,2024 Liptovsky Mikulus U23 World Championships,2024 Liptovsky Mikulus U23 World Championships WCSLX Shina MA
2024,Liptovsky Mikulus,U23 World Championships,Time Trial,Time Trial,WCSLX,40,48,Daniela SOFIA,SOFIA,Daniela,BRA,88.93,15.6,121.27%,,2024 Liptovsky Mikulus U23 World Championships,2024 Liptovsky Mikulus U23 World Championships WCSLX Daniela SOFIA
2024,Liptovsky Mikulus,U23 World Championships,Time Trial,Time Trial,WCSLX,41,25,Veronika SALASEVICIUTE-TURBINOVA,SALASEVICIUTE-TURBINOVA,Veronika,LTU,90.46,17.13,123.36%,,2024 Liptovsky Mikulus U23 World Championships,2024 Liptovsky Mikulus U23 World Championships WCSLX Veronika SALASEVICIUTE-TURBINOVA
2024,Liptovsky Mikulus,U23 World Championships,Time Trial,Time Trial,WCSLX,42,36,Olga SAMKOVA,SAMKOVA,Olga,CZE,74.79,1.46,101.99%,FLT (7),2024 Liptovsky Mikulus U23 World Championships,2024 Liptovsky Mikulus U23 World Championships WCSLX Olga SAMKOVA
2024,Liptovsky Mikulus,U23 World Championships,Time Trial,Time Trial,WCSLX,43,27,Klara KNEBLOVA,KNEBLOVA,Klara,CZE,76.1,2.77,103.78%,FLT (7),2024 Liptovsky Mikulus U23 World Championships,2024 Liptovsky Mikulus U23 World Championships WCSLX Klara KNEBLOVA
2024,Liptovsky Mikulus,U23 World Championships,Time Trial,Time Trial,WCSLX,44,29,Clara GONZALEZ,GONZALEZ,Clara,ESP,77.27,3.94,105.37%,FLT (7),2024 Liptovsky Mikulus U23 World Championships,2024 Liptovsky Mikulus U23 World Championships WCSLX Clara GONZALEZ
2024,Liptovsky Mikulus,U23 World Championships,Time Trial,Time Trial,WCSLX,45,18,Maite ODRIOZOLA,ODRIOZOLA,Maite,ESP,80.3,6.97,109.50%,FLT (7),2024 Liptovsky Mikulus U23 World Championships,2024 Liptovsky Mikulus U23 World Championships WCSLX Maite ODRIOZOLA
2024,Liptovsky Mikulus,U23 World Championships,Time Trial,Time Trial,WCSLX,46,50,Ting-I WU,WU,Ting-I,TPE,81.02,7.69,110.49%,FLT (7),2024 Liptovsky Mikulus U23 World Championships,2024 Liptovsky Mikulus U23 World Championships WCSLX Ting-I WU
2024,Liptovsky Mikulus,U23 World Championships,Time Trial,Time Trial,WCSLX,47,38,Jaruwan NIAMTHONG,NIAMTHONG,Jaruwan,THA,84.09,10.76,114.67%,FLT (7),2024 Liptovsky Mikulus U23 World Championships,2024 Liptovsky Mikulus U23 World Championships WCSLX Jaruwan NIAMTHONG
2024,Liptovsky Mikulus,U23 World Championships,Time Trial,Time Trial,WCSLX,48,28,Momoka NAGASU,NAGASU,Momoka,JPN,77.49,4.16,105.67%,FLT (1),2024 Liptovsky Mikulus U23 World Championships,2024 Liptovsky Mikulus U23 World Championships WCSLX Momoka NAGASU
2024,Liptovsky Mikulus,Junior World Championships,Time Trial,Time Trial,WCSLX,1,38,Klara VOJTIKOVA,VOJTIKOVA,Klara,CZE,76.66,0,100.00%,,2024 Liptovsky Mikulus Junior World Championships,2024 Liptovsky Mikulus Junior World Championships WCSLX Klara VOJTIKOVA
2024,Liptovsky Mikulus,Junior World Championships,Time Trial,Time Trial,WCSLX,2,3,Haizea SEGURA,SEGURA,Haizea,ESP,76.78,0.12,100.16%,,2024 Liptovsky Mikulus Junior World Championships,2024 Liptovsky Mikulus Junior World Championships WCSLX Haizea SEGURA
2024,Liptovsky Mikulus,Junior World Championships,Time Trial,Time Trial,WCSLX,3,21,Christin HEYDENREICH,HEYDENREICH,Christin,GER,76.9,0.24,100.31%,,2024 Liptovsky Mikulus Junior World Championships,2024 Liptovsky Mikulus Junior World Championships WCSLX Christin HEYDENREICH
2024,Liptovsky Mikulus,Junior World Championships,Time Trial,Time Trial,WCSLX,4,1,Naja PINTERIC,PINTERIC,Naja,SLO,77.26,0.6,100.78%,,2024 Liptovsky Mikulus Junior World Championships,2024 Liptovsky Mikulus Junior World Championships WCSLX Naja PINTERIC
2024,Liptovsky Mikulus,Junior World Championships,Time Trial,Time Trial,WCSLX,5,20,Valentyna KOCIROVA,KOCIROVA,Valentyna,CZE,77.96,1.3,101.70%,,2024 Liptovsky Mikulus Junior World Championships,2024 Liptovsky Mikulus Junior World Championships WCSLX Valentyna KOCIROVA
2024,Liptovsky Mikulus,Junior World Championships,Time Trial,Time Trial,WCSLX,6,39,Mina BLUME,BLUME,Mina,GER,78.49,1.83,102.39%,,2024 Liptovsky Mikulus Junior World Championships,2024 Liptovsky Mikulus Junior World Championships WCSLX Mina BLUME
2024,Liptovsky Mikulus,Junior World Championships,Time Trial,Time Trial,WCSLX,7,16,Eyleen VUILLEUMIER,VUILLEUMIER,Eyleen,SUI,78.72,2.06,102.69%,,2024 Liptovsky Mikulus Junior World Championships,2024 Liptovsky Mikulus Junior World Championships WCSLX Eyleen VUILLEUMIER
2024,Liptovsky Mikulus,Junior World Championships,Time Trial,Time Trial,WCSLX,8,2,Codie DAVIDSON,DAVIDSON,Codie,AUS,79.1,2.44,103.18%,,2024 Liptovsky Mikulus Junior World Championships,2024 Liptovsky Mikulus Junior World Championships WCSLX Codie DAVIDSON
2024,Liptovsky Mikulus,Junior World Championships,Time Trial,Time Trial,WCSLX,9,9,Ainara GOIKOETXEA,GOIKOETXEA,Ainara,ESP,79.22,2.56,103.34%,,2024 Liptovsky Mikulus Junior World Championships,2024 Liptovsky Mikulus Junior World Championships WCSLX Ainara GOIKOETXEA
2024,Liptovsky Mikulus,Junior World Championships,Time Trial,Time Trial,WCSLX,10,18,Bara GALUSKOVA,GALUSKOVA,Bara,CZE,79.95,3.29,104.29%,,2024 Liptovsky Mikulus Junior World Championships,2024 Liptovsky Mikulus Junior World Championships WCSLX Bara GALUSKOVA
2024,Liptovsky Mikulus,Junior World Championships,Time Trial,Time Trial,WCSLX,11,50,Nova MUELLER,MUELLER,Nova,GER,80.44,3.78,104.93%,,2024 Liptovsky Mikulus Junior World Championships,2024 Liptovsky Mikulus Junior World Championships WCSLX Nova MUELLER
2024,Liptovsky Mikulus,Junior World Championships,Time Trial,Time Trial,WCSLX,12,31,Lea SENICA,SENICA,Lea,SLO,80.48,3.82,104.98%,,2024 Liptovsky Mikulus Junior World Championships,2024 Liptovsky Mikulus Junior World Championships WCSLX Lea SENICA
2024,Liptovsky Mikulus,Junior World Championships,Time Trial,Time Trial,WCSLX,13,24,Margot LAPEZE,LAPEZE,Margot,FRA,80.65,3.99,105.20%,,2024 Liptovsky Mikulus Junior World Championships,2024 Liptovsky Mikulus Junior World Championships WCSLX Margot LAPEZE
2024,Liptovsky Mikulus,Junior World Championships,Time Trial,Time Trial,WCSLX,14,33,Sadie STERRY,STERRY,Sadie,GBR,80.87,4.21,105.49%,,2024 Liptovsky Mikulus Junior World Championships,2024 Liptovsky Mikulus Junior World Championships WCSLX Sadie STERRY
