Year,Competition,Location,Class,Phase,Rank,Athlete Name,Nation,Raw Time,Total Penalties,Total Time,,,
2017,Australian Open,Penrith,K1M,Heat 2,2,Martin STANOVSKY,KAZ,93.92,2,95.92,,,
2017,Australian Open,Penrith,K1M,Heat 2,3,Ryo YAMAMOTO,JPN,96.34,2,98.34,,,
2017,Australian Open,Penrith,K1M,Heat 2,4,Tristan CARTER,AUS,99.14,0,99.14,,,
2017,Australian Open,Penrith,K1M,Heat 2,5,Jakub STANOVSKY,SVK,95.66,4,99.66,,,
2017,Australian Open,Penrith,K1M,Heat 2,6,Masaya TAKIGUCHI,JPN,99.31,2,101.31,,,
2017,Australian Open,Penrith,K1M,Heat 2,7,Fujino KOTA,JPN,100.64,2,102.64,,,
2017,Australian Open,Penrith,K1M,Heat 2,8,Ryota MORITA,JPN,102.65,0,102.65,,,
2017,Australian Open,Penrith,K1M,Heat 2,9,Timothy COWARD,AUS,101.88,2,103.88,,,
2017,Australian Open,Penrith,K1M,Heat 2,10,Muto YUSUKE,JPN,100.59,4,104.59,,,
2017,Australian Open,Penrith,K1M,Heat 2,11,Kristian FIEBIG,AUS,103.17,2,105.17,,,
2017,Australian Open,Penrith,K1M,Heat 2,12,Damian TORWICK,NZL,97.91,8,105.91,,,
2017,Australian Open,Penrith,K1M,Heat 2,13,Callan GRADY,AUS,101.94,4,105.94,,,
2017,Australian Open,Penrith,K1M,Heat 2,14,Sam LYONS,AUS,106.4,4,110.4,,,
2017,Australian Open,Penrith,K1M,Heat 2,15,Bradley MCLAUGHLAN,AUS,110.24,2,112.24,,,
2017,Australian Open,Penrith,K1M,Heat 2,16,Will NELSON,NZL,106.57,6,112.57,,,
2017,Australian Open,Penrith,K1M,Heat 2,17,Robert JANISZEWSKI,AUS,106.96,6,112.96,,,
2017,Australian Open,Penrith,K1M,Heat 2,18,Kieren BLACK,AUS,109.14,4,113.14,,,
2017,Australian Open,Penrith,K1M,Heat 2,19,Joshua MONTALTO,AUS,107.75,8,115.75,,,
2017,Australian Open,Penrith,K1M,Heat 2,20,Cameron MCLAUGHLAN,AUS,108.39,8,116.39,,,
2017,Australian Open,Penrith,K1M,Heat 2,21,Gage HARRISON,AUS,113.21,4,117.21,,,
2017,Australian Open,Penrith,K1M,Heat 2,22,Gordon RAYNER,NZL,115.63,2,117.63,,,
2017,Australian Open,Penrith,K1M,Heat 2,23,Samuel GRANT,AUS,118.43,0,118.43,,,
2017,Australian Open,Penrith,K1M,Heat 2,24,Zlatan IBRAHIMBEGOVIC,AUS,118.32,2,120.32,,,
2017,Australian Open,Penrith,K1M,Heat 2,25,Charlie BELL,NZL,119.64,2,121.64,,,
2017,Australian Open,Penrith,K1M,Heat 2,26,Gary NELSON,AUS,122.83,0,122.83,,,
2017,Australian Open,Penrith,K1M,Heat 2,27,Lewis HALL,NZL,116.34,10,126.34,,,
2017,Australian Open,Penrith,K1M,Heat 2,28,Jack CHOATE,AUS,116.53,10,126.53,,,
2017,Australian Open,Penrith,K1M,Heat 2,29,James LLOYD MARTIN,AUS,125.3,10,135.3,,,
2017,Australian Open,Penrith,K1M,Heat 2,30,Benjamin TUBBS,NZL,125.56,10,135.56,,,
2017,Australian Open,Penrith,K1M,Heat 2,31,Alastair ANDERSON,AUS,94.96,54,148.96,,,
2017,Australian Open,Penrith,K1M,Heat 2,32,Louis RICHARDSON,AUS,105.37,54,159.37,,,
2017,Australian Open,Penrith,K1M,Heat 2,33,Daniel SHAMIEH,AUS,125.76,56,181.76,,,
2017,Australian Open,Penrith,K1M,Heat 2,34,Alexander NEVIN,AUS,122.33,204,326.33,,,
2017,Australian Open,Penrith,K1M,Heat 2,35,Michael LAU,AUS,235.85,154,389.85,,,
2017,Australian Open,Penrith,K1M,Heat 2,36,Justin HAMPSHIRE,AUS,245.56,308,553.56,,,
2017,Australian Open,Penrith,K1M,Semi-Final,1,Jiri PRSKAVEC,CZE,90.59,0,90.59,,,
2017,Australian Open,Penrith,K1M,Semi-Final,2,Lucien DELFOUR,AUS,91,0,91,,,
2017,Australian Open,Penrith,K1M,Semi-Final,3,Lubos HILGERT,CZE,91.23,2,93.23,,,
2017,Australian Open,Penrith,K1M,Semi-Final,4,Joseph CLARKE,GBR,93.53,0,93.53,,,
2017,Australian Open,Penrith,K1M,Semi-Final,5,Mathieu BIAZIZZO,FRA,93.56,0,93.56,,,
2017,Australian Open,Penrith,K1M,Semi-Final,6,Michal SMOLEN,USA,93.82,0,93.82,,,
2017,Australian Open,Penrith,K1M,Semi-Final,7,Andrej MALEK,SVK,93.9,0,93.9,,,
2017,Australian Open,Penrith,K1M,Semi-Final,8,Jakub GRIGAR,SVK,94.2,0,94.2,,,
2017,Australian Open,Penrith,K1M,Semi-Final,9,Bradley FORBS CRYANS,GBR,94.69,0,94.69,,,
2017,Australian Open,Penrith,K1M,Semi-Final,10,Pierre BOURLIAUD,FRA,95,0,95,,,
2017,Australian Open,Penrith,K1M,Semi-Final,11,Finn BUTCHER,NZL,95.5,0,95.5,,,
2017,Australian Open,Penrith,K1M,Semi-Final,12,Hannes AIGNER,GER,93.66,2,95.66,,,
2017,Australian Open,Penrith,K1M,Semi-Final,13,Alexandr MAIKRANZ,CZE,95.68,0,95.68,,,
2017,Australian Open,Penrith,K1M,Semi-Final,14,Warwick DRAPER,AUS,95.91,0,95.91,,,
2017,Australian Open,Penrith,K1M,Semi-Final,15,Jaxon MERRITT,AUS,94.23,2,96.23,,,
2017,Australian Open,Penrith,K1M,Semi-Final,16,Ondrej CVIKL,CZE,94.75,2,96.75,,,
2017,Australian Open,Penrith,K1M,Semi-Final,17,Callum GILBERT,NZL,95.55,2,97.55,,,
2017,Australian Open,Penrith,K1M,Semi-Final,18,Timothy ANDERSON,AUS,95.6,2,97.6,,,
2017,Australian Open,Penrith,K1M,Semi-Final,19,Angus THOMPSON,AUS,98.72,0,98.72,,,
2017,Australian Open,Penrith,K1M,Semi-Final,20,Tohru KANAYA,JPN,99.13,0,99.13,,,
2017,Australian Open,Penrith,K1M,Semi-Final,21,Benjamin POPE,AUS,95.56,4,99.56,,,
2017,Australian Open,Penrith,K1M,Semi-Final,22,Daniel WATKINS,AUS,97.94,2,99.94,,,
2017,Australian Open,Penrith,K1M,Semi-Final,23,Samuel STANOVSKY,SVK,98.53,2,100.53,,,
2017,Australian Open,Penrith,K1M,Semi-Final,24,Martin STANOVSKY,KAZ,99.38,2,101.38,,,
2017,Australian Open,Penrith,K1M,Semi-Final,25,Radoslav MIKO,SVK,99.95,2,101.95,,,
2017,Australian Open,Penrith,K1M,Semi-Final,26,Martin DOUGOUD,SUI,98.44,4,102.44,,,
2017,Australian Open,Penrith,K1M,Semi-Final,27,Antoine LAUNAY,POR,99.46,4,103.46,,,
2017,Australian Open,Penrith,K1M,Semi-Final,28,Ryo YAMAMOTO,JPN,104.58,0,104.58,,,
2017,Australian Open,Penrith,K1M,Semi-Final,29,Richard MACUS,SVK,103.03,2,105.03,,,
2017,Australian Open,Penrith,K1M,Semi-Final,30,Zhengchao ZHAO,CHN,106.58,2,108.58,,,
2017,Australian Open,Penrith,K1M,Semi-Final,31,Masaya TAKIGUCHI,JPN,107.31,2,109.31,,,
2017,Australian Open,Penrith,K1M,Semi-Final,32,Ryota MORITA,JPN,111.51,0,111.51,,,
2017,Australian Open,Penrith,K1M,Semi-Final,33,Tristan CARTER,AUS,107.56,4,111.56,,,
2017,Australian Open,Penrith,K1M,Semi-Final,34,Muto YUSUKE,JPN,108.15,4,112.15,,,
2017,Australian Open,Penrith,K1M,Semi-Final,35,Timothy COWARD,AUS,135.64,6,141.64,,,
2017,Australian Open,Penrith,K1M,Semi-Final,36,Taku YOSHIDA,JPN,94.64,54,148.64,,,
2017,Australian Open,Penrith,K1M,Semi-Final,37,Quentin BURGI,FRA,97.79,52,149.79,,,
2017,Australian Open,Penrith,K1M,Semi-Final,38,Zeno IVALDI,ITA,98.18,52,150.18,,,
2017,Australian Open,Penrith,K1M,Semi-Final,39,Fujino KOTA,JPN,112.12,58,170.12,,,
2017,Australian Open,Penrith,K1M,Semi-Final,40,Jakub STANOVSKY,SVK,98.39,100,198.39,,,
2017,Australian Open,Penrith,K1M,Semi-Final B,1,Alastair ANDERSON,AUS,99.41,4,103.41,,,
2017,Australian Open,Penrith,K1M,Semi-Final B,2,Louis RICHARDSON,AUS,110.31,0,110.31,,,
2017,Australian Open,Penrith,K1M,Semi-Final B,3,Sam LYONS,AUS,110.67,2,112.67,,,
2017,Australian Open,Penrith,K1M,Semi-Final B,4,Samuel GRANT,AUS,113.08,0,113.08,,,
2017,Australian Open,Penrith,K1M,Semi-Final B,5,Callan GRADY,AUS,112.18,2,114.18,,,
2017,Australian Open,Penrith,K1M,Semi-Final B,6,Cameron MCLAUGHLAN,AUS,111.27,4,115.27,,,
2017,Australian Open,Penrith,K1M,Semi-Final B,7,Jack CHOATE,AUS,118.37,6,124.37,,,
2017,Australian Open,Penrith,K1M,Semi-Final B,8,Bradley MCLAUGHLAN,AUS,125.6,4,129.6,,,
2017,Australian Open,Penrith,K1M,Semi-Final B,9,Daniel SHAMIEH,AUS,130.55,10,140.55,,,
2017,Australian Open,Penrith,K1M,Semi-Final B,10,Zlatan IBRAHIMBEGOVIC,AUS,140.82,0,140.82,,,
2017,Australian Open,Penrith,K1M,Semi-Final B,11,Kieren BLACK,AUS,133.28,52,185.28,,,
2017,Australian Open,Penrith,K1M,Semi-Final B,12,Gary NELSON,AUS,143.23,50,193.23,,,
2017,Australian Open,Penrith,K1M,Semi-Final B,13,Joshua MONTALTO,AUS,116.59,108,224.59,,,
2017,Australian Open,Penrith,K1M,Semi-Final B,14,Robert JANISZEWSKI,AUS,128.1,108,236.1,,,
2017,Australian Open,Penrith,K1M,Semi-Final B,15,Alexander NEVIN,AUS,170.24,102,272.24,,,
2017,Australian Open,Penrith,K1M,Semi-Final B,16,Michael LAU,AUS,200.76,454,654.76,,,
2017,Australian Open,Penrith,K1M,Final,1,Jiri PRSKAVEC,CZE,88.17,0,88.17,,,
2017,Australian Open,Penrith,K1M,Final,2,Michal SMOLEN,USA,90.97,0,90.97,,,
2017,Australian Open,Penrith,K1M,Final,3,Joseph CLARKE,GBR,92.01,0,92.01,,,
2017,Australian Open,Penrith,K1M,Final,4,Mathieu BIAZIZZO,FRA,92.24,0,92.24,,,
2017,Australian Open,Penrith,K1M,Final,5,Bradley FORBS CRYANS,GBR,93.75,0,93.75,,,
2017,Australian Open,Penrith,K1M,Final,6,Lucien DELFOUR,AUS,91.85,2,93.85,,,
2017,Australian Open,Penrith,K1M,Final,7,Jakub GRIGAR,SVK,92.47,2,94.47,,,
2017,Australian Open,Penrith,K1M,Final,8,Pierre BOURLIAUD,FRA,94.85,0,94.85,,,
2017,Australian Open,Penrith,K1M,Final,9,Lubos HILGERT,CZE,92.72,4,96.72,,,
2017,Australian Open,Penrith,K1M,Final,10,Andrej MALEK,SVK,98.12,2,100.12,,,
2017,Australian Open,Penrith,K1W,Heat 1,1,Veronika VOJTOVA,CZE,95.04,0,95.04,,,
2017,Australian Open,Penrith,K1W,Heat 1,2,Jessica FOX,AUS,95.86,0,95.86,,,
2017,Australian Open,Penrith,K1W,Heat 1,3,Rosalyn LAWRENCE,AUS,97.68,0,97.68,,,
2017,Australian Open,Penrith,K1W,Heat 1,4,Chiara SABATTINI,ITA,99.42,0,99.42,,,
2017,Australian Open,Penrith,K1W,Heat 1,5,Elena KALISKA,SVK,99.48,0,99.48,,,
2017,Australian Open,Penrith,K1W,Heat 1,6,Noemie FOX,AUS,100.25,0,100.25,,,
2017,Australian Open,Penrith,K1W,Heat 1,7,Kate ECKHARDT,AUS,100.27,0,100.27,,,
2017,Australian Open,Penrith,K1W,Heat 1,8,Alison BORROWS,AUS,100.47,0,100.47,,,
2017,Australian Open,Penrith,K1W,Heat 1,9,Luuka JONES,NZL,100.7,0,100.7,,,
2017,Australian Open,Penrith,K1W,Heat 1,10,Ye REN,CHN,99.56,2,101.56,,,
2017,Australian Open,Penrith,K1W,Heat 1,11,Tong LI,CHN,102.44,0,102.44,,,
2017,Australian Open,Penrith,K1W,Heat 1,12,Stepanka HILGERTOVA,CZE,96.55,6,102.55,,,
2017,Australian Open,Penrith,K1W,Heat 1,13,Arina BEDOEVA,RUS,103.2,0,103.2,,,
2017,Australian Open,Penrith,K1W,Heat 1,14,Michaela HASSOVA,SVK,99.34,4,103.34,,,
2017,Australian Open,Penrith,K1W,Heat 1,15,Katerina KUDEJOVA,CZE,106.02,0,106.02,,,
2017,Australian Open,Penrith,K1W,Heat 1,16,Yanru XU,CHN,104.08,2,106.08,,,
2017,Australian Open,Penrith,K1W,Heat 1,17,Ren MISHIMA,JPN,106.25,0,106.25,,,
2017,Australian Open,Penrith,K1W,Heat 1,18,Dita PAHL,AUS,108.23,2,110.23,,,
2017,Australian Open,Penrith,K1W,Heat 1,19,Courtney WILLIAMS,NZL,110.94,0,110.94,,,
2017,Australian Open,Penrith,K1W,Heat 1,20,Sage DONNELLY,USA,109.58,2,111.58,,,
2017,Australian Open,Penrith,K1W,Heat 1,21,Amalie HILGERTOVA,CZE,105.64,6,111.64,,,
2017,Australian Open,Penrith,K1W,Heat 1,22,Alexandra BROOME,AUS,110.7,2,112.7,,,
2017,Australian Open,Penrith,K1W,Heat 1,23,Tereza FISEROVA,CZE,110.72,2,112.72,,,
2017,Australian Open,Penrith,K1W,Heat 1,24,Shi CHEN,CHN,112.78,0,112.78,,,
2017,Australian Open,Penrith,K1W,Heat 1,25,Kensa RANDLE,NZL,111.93,2,113.93,,,
2017,Australian Open,Penrith,K1W,Heat 1,26,Alexandria CHOATE,AUS,115.96,0,115.96,,,
2017,Australian Open,Penrith,K1W,Heat 1,27,Ria SRIBAR,USA,115.91,2,117.91,,,
2017,Australian Open,Penrith,K1W,Heat 1,28,Barbora VALIKOVA,CZE,120.79,0,120.79,,,
2017,Australian Open,Penrith,K1W,Heat 1,29,Demelza WALL,AUS,119.5,6,125.5,,,
2017,Australian Open,Penrith,K1W,Heat 1,30,Kiara MCKAY,AUS,127.4,4,131.4,,,
2017,Australian Open,Penrith,K1W,Heat 1,31,Kira WALL,AUS,130.17,2,132.17,,,
2017,Australian Open,Penrith,K1W,Heat 1,32,Annie WARDLE,NZL,138.47,2,140.47,,,
2017,Australian Open,Penrith,K1W,Heat 1,33,Billie KNELL,AUS,133.49,10,143.49,,,
2017,Australian Open,Penrith,K1W,Heat 1,34,Lotte RAYNER,NZL,140.45,4,144.45,,,
2017,Australian Open,Penrith,K1W,Heat 1,35,Sunaina BORN,NZL,148.36,2,150.36,,,
2017,Australian Open,Penrith,K1W,Heat 1,36,Antonie GALUSKOVA,CZE,102.76,50,152.76,,,
2017,Australian Open,Penrith,K1W,Heat 1,37,Teruka MIYAKODA,JPN,118.53,50,168.53,,,
2017,Australian Open,Penrith,K1W,Heat 1,38,Zoe LAU,AUS,165.54,4,169.54,,,
2017,Australian Open,Penrith,K1W,Heat 1,39,Avery DAVIS,USA,122.36,50,172.36,,,
2017,Australian Open,Penrith,K1W,Heat 1,40,Madison WILSON,AUS,125.27,100,225.27,,,
2017,Australian Open,Penrith,K1W,Heat 1,41,Casey HALES,NZL,134.51,100,234.51,,,
2017,Australian Open,Penrith,K1W,Heat 2,1,Amalie HILGERTOVA,CZE,99.2,0,99.2,,,
2017,Australian Open,Penrith,K1W,Heat 2,2,Antonie GALUSKOVA,CZE,100.81,0,100.81,,,
2017,Australian Open,Penrith,K1W,Heat 2,3,Tereza FISEROVA,CZE,102.15,2,104.15,,,
2017,Australian Open,Penrith,K1W,Heat 2,4,Barbora VALIKOVA,CZE,102.47,2,104.47,,,
2017,Australian Open,Penrith,K1W,Heat 2,5,Shi CHEN,CHN,104.77,0,104.77,,,
2017,Australian Open,Penrith,K1W,Heat 2,6,Ria SRIBAR,USA,108.5,0,108.5,,,
2017,Australian Open,Penrith,K1W,Heat 2,7,Alexandra BROOME,AUS,111.45,2,113.45,,,
2017,Australian Open,Penrith,K1W,Heat 2,8,Kensa RANDLE,NZL,114.74,0,114.74,,,
2017,Australian Open,Penrith,K1W,Heat 2,9,Teruka MIYAKODA,JPN,112.82,2,114.82,,,
2017,Australian Open,Penrith,K1W,Heat 2,10,Avery DAVIS,USA,112.97,2,114.97,,,
2017,Australian Open,Penrith,K1W,Heat 2,11,Alexandria CHOATE,AUS,117.71,2,119.71,,,
2017,Australian Open,Penrith,K1W,Heat 2,12,Billie KNELL,AUS,116.18,4,120.18,,,
2017,Australian Open,Penrith,K1W,Heat 2,13,Kira WALL,AUS,119.38,2,121.38,,,
2017,Australian Open,Penrith,K1W,Heat 2,14,Kiara MCKAY,AUS,121.96,4,125.96,,,
2017,Australian Open,Penrith,K1W,Heat 2,15,Casey HALES,NZL,129.77,2,131.77,,,
2017,Australian Open,Penrith,K1W,Heat 2,16,Demelza WALL,AUS,132.55,2,134.55,,,
2017,Australian Open,Penrith,K1W,Heat 2,17,Annie WARDLE,NZL,134.25,6,140.25,,,
2017,Australian Open,Penrith,K1W,Heat 2,18,Sunaina BORN,NZL,136.25,6,142.25,,,
2017,Australian Open,Penrith,K1W,Heat 2,19,Zoe LAU,AUS,133.62,56,189.62,,,
2017,Australian Open,Penrith,K1W,Heat 2,20,Madison WILSON,AUS,195.08,12,207.08,,,
2017,Australian Open,Penrith,K1W,Heat 2,21,Lotte RAYNER,NZL,179.15,54,233.15,,,
2017,Australian Open,Penrith,K1W,Semi-Final,1,Jessica FOX,AUS,101.06,0,101.06,,,
2017,Australian Open,Penrith,K1W,Semi-Final,2,Katerina KUDEJOVA,CZE,101.57,0,101.57,,,
2017,Australian Open,Penrith,K1W,Semi-Final,3,Rosalyn LAWRENCE,AUS,103.79,0,103.79,,,
2017,Australian Open,Penrith,K1W,Semi-Final,4,Veronika VOJTOVA,CZE,103.89,0,103.89,,,
2017,Australian Open,Penrith,K1W,Semi-Final,5,Tong LI,CHN,104.29,0,104.29,,,
2017,Australian Open,Penrith,K1W,Semi-Final,6,Amalie HILGERTOVA,CZE,104.88,0,104.88,,,
2017,Australian Open,Penrith,K1W,Semi-Final,7,Luuka JONES,NZL,104.09,2,106.09,,,
2017,Australian Open,Penrith,K1W,Semi-Final,8,Chiara SABATTINI,ITA,106.18,0,106.18,,,
2017,Australian Open,Penrith,K1W,Semi-Final,9,Yanru XU,CHN,106.66,0,106.66,,,
2017,Australian Open,Penrith,K1W,Semi-Final,10,Barbora VALIKOVA,CZE,106.76,0,106.76,,,
2017,Australian Open,Penrith,K1W,Semi-Final,11,Kate ECKHARDT,AUS,106.15,2,108.15,,,
2017,Australian Open,Penrith,K1W,Semi-Final,12,Antonie GALUSKOVA,CZE,107.96,2,109.96,,,
2017,Australian Open,Penrith,K1W,Semi-Final,13,Ren MISHIMA,JPN,110.79,0,110.79,,,
2017,Australian Open,Penrith,K1W,Semi-Final,14,Alison BORROWS,AUS,110.12,2,112.12,,,
2017,Australian Open,Penrith,K1W,Semi-Final,15,Noemie FOX,AUS,110.54,2,112.54,,,
2017,Australian Open,Penrith,K1W,Semi-Final,16,Michaela HASSOVA,SVK,110.72,2,112.72,,,
2017,Australian Open,Penrith,K1W,Semi-Final,17,Shi CHEN,CHN,115.29,0,115.29,,,
2017,Australian Open,Penrith,K1W,Semi-Final,18,Arina BEDOEVA,RUS,113.15,4,117.15,,,
2017,Australian Open,Penrith,K1W,Semi-Final,19,Avery DAVIS,USA,117.43,0,117.43,,,
2017,Australian Open,Penrith,K1W,Semi-Final,20,Kensa RANDLE,NZL,118.45,4,122.45,,,
2017,Australian Open,Penrith,K1W,Semi-Final,21,Ria SRIBAR,USA,124.48,0,124.48,,,
2017,Australian Open,Penrith,K1W,Semi-Final,22,Sage DONNELLY,USA,121.1,4,125.1,,,
2017,Australian Open,Penrith,K1W,Semi-Final,23,Teruka MIYAKODA,JPN,122.51,4,126.51,,,
2017,Australian Open,Penrith,K1W,Semi-Final,24,Courtney WILLIAMS,NZL,121.29,8,129.29,,,
2017,Australian Open,Penrith,K1W,Semi-Final,25,Dita PAHL,AUS,130.24,4,134.24,,,
2017,Australian Open,Penrith,K1W,Semi-Final,26,Alexandra BROOME,AUS,141.01,4,145.01,,,
2017,Australian Open,Penrith,K1W,Semi-Final,27,Elena KALISKA,SVK,105.22,50,155.22,,,
2017,Australian Open,Penrith,K1W,Semi-Final,28,Ye REN,CHN,106.83,50,156.83,,,
2017,Australian Open,Penrith,K1W,Semi-Final,29,Stepanka HILGERTOVA,CZE,104.7,54,158.7,,,
2017,Australian Open,Penrith,K1W,Semi-Final,30,Tereza FISEROVA,CZE,109.98,52,161.98,,,
2017,Australian Open,Penrith,K1W,Semi-Final B,1,Alexandria CHOATE,AUS,130.53,4,134.53,,,
2017,Australian Open,Penrith,K1W,Semi-Final B,2,Kiara MCKAY,AUS,132.83,2,134.83,,,
2017,Australian Open,Penrith,K1W,Semi-Final B,3,Demelza WALL,AUS,140.18,2,142.18,,,
2017,Australian Open,Penrith,K1W,Semi-Final B,4,Kira WALL,AUS,153.94,0,153.94,,,
2017,Australian Open,Penrith,K1W,Semi-Final B,5,Madison WILSON,AUS,174.68,8,182.68,,,
2017,Australian Open,Penrith,K1W,Semi-Final B,6,Billie KNELL,AUS,154.09,54,208.09,,,
2017,Australian Open,Penrith,K1W,Final,1,Jessica FOX,AUS,94.56,2,96.56,,,
2017,Australian Open,Penrith,K1W,Final,2,Katerina KUDEJOVA,CZE,102.56,0,102.56,,,
2017,Australian Open,Penrith,K1W,Final,3,Luuka JONES,NZL,101.14,2,103.14,,,
2017,Australian Open,Penrith,K1W,Final,4,Rosalyn LAWRENCE,AUS,105.18,0,105.18,,,
2017,Australian Open,Penrith,K1W,Final,5,Amalie HILGERTOVA,CZE,104.42,2,106.42,,,
2017,Australian Open,Penrith,K1W,Final,6,Barbora VALIKOVA,CZE,108.04,2,110.04,,,
2017,Australian Open,Penrith,K1W,Final,7,Chiara SABATTINI,ITA,106.95,4,110.95,,,
2017,Australian Open,Penrith,K1W,Final,8,Veronika VOJTOVA,CZE,100.44,50,150.44,,,
2017,Oceania,Werro,C1M,Heat 1,1,Ryan WESTLEY,GBR,90.03,0,90.03,,,
2017,Oceania,Werro,C1M,Heat 1,2,Martin THOMAS,FRA,92.71,0,92.71,,,
2017,Oceania,Werro,C1M,Heat 1,3,Matej BENUS,SVK,90.86,2,92.86,,,
2017,Oceania,Werro,C1M,Heat 1,4,Ian BORROWS,AUS,94.76,0,94.76,,,
2017,Oceania,Werro,C1M,Heat 1,5,Daniel WATKINS,AUS,93.86,2,95.86,,,
2017,Oceania,Werro,C1M,Heat 1,6,Brodie CRAWFORD,AUS,96.45,2,98.45,,,
2017,Oceania,Werro,C1M,Heat 1,7,Zachary LOKKEN,USA,96.8,2,98.8,,,
2017,Oceania,Werro,C1M,Heat 1,8,Shaun HIGGINS,NZL,98.12,4,102.12,,,
2017,Oceania,Werro,C1M,Heat 1,9,Steven LOWTHER,AUS,98.38,4,102.38,,,
2017,Oceania,Werro,C1M,Heat 1,10,Ben GIBB,NZL,97.15,6,103.15,,,
2017,Oceania,Werro,C1M,Heat 1,11,Thibault BLAISE,FRA,99.69,4,103.69,,,
2017,Oceania,Werro,C1M,Heat 1,12,Callum GILBERT,NZL,100.49,4,104.49,,,
2017,Oceania,Werro,C1M,Heat 1,13,Patrick WASHER,NZL,104.1,4,108.1,,,
2017,Oceania,Werro,C1M,Heat 1,14,Tyler SMITH,USA,107.51,4,111.51,,,
2017,Oceania,Werro,C1M,Heat 1,15,Yann RIVALLANT,FRA,109.75,2,111.75,,,
2017,Oceania,Werro,C1M,Heat 1,16,James THWAITE,NZL,106.77,8,114.77,,,
2017,Oceania,Werro,C1M,Heat 1,17,Tristan CARTER,AUS,108.69,8,116.69,,,
2017,Oceania,Werro,C1M,Heat 1,18,Jack EGAN,NZL,124.63,2,126.63,,,
2017,Oceania,Werro,C1M,Heat 1,19,Michael DAWSON,NZL,126.06,2,128.06,,,
2017,Oceania,Werro,C1M,Heat 1,20,Kaylen BASSETT,AUS,113.32,16,129.32,,,
2017,Oceania,Werro,C1M,Heat 1,21,Pierre Antoine TILLARD,FRA,94.77,50,144.77,,,
2017,Oceania,Werro,C1M,Heat 1,22,Lachlan BASSETT,AUS,138.46,10,148.46,,,
2017,Oceania,Werro,C1M,Heat 1,23,Edern LE RUYET,FRA,102.52,50,152.52,,,
2017,Oceania,Werro,C1M,Heat 1,24,Charlie BELL,NZL,151.75,6,157.75,,,
2017,Oceania,Werro,C1M,Heat 1,25,Jack CANHAM,NZL,149.26,10,159.26,,,
2017,Oceania,Werro,C1M,Heat 1,26,Josh BELL,NZL,151.84,16,167.84,,,
2017,Oceania,Werro,C1M,Heat 1,27,Oliver PUCHNER,NZL,164.9,8,172.9,,,
2017,Oceania,Werro,C1M,Heat 1,28,Adrian JONES,NZL,169.57,62,231.57,,,
2017,Oceania,Werro,C1M,Heat 1,29,Finn ANDERSON,NZL,233.29,6,239.29,,,
2017,Oceania,Werro,C1M,Heat 2,1,Lachlan BASSETT,AUS,121.47,6,127.47,,,
2017,Oceania,Werro,C1M,Heat 2,2,Charlie BELL,NZL,143.71,8,151.71,,,
2017,Oceania,Werro,C1M,Heat 2,3,Stewart BLOOR,NZL,168.71,4,172.71,,,
2017,Oceania,Werro,C1M,Heat 2,4,Finn ANDERSON,NZL,193.55,10,203.55,,,
2017,Oceania,Werro,C1M,Heat 2,5,Jack CANHAM,NZL,154.59,60,214.59,,,
2017,Oceania,Werro,C1M,Heat 2,6,Josh BELL,NZL,162.69,54,216.69,,,
2017,Oceania,Werro,C1M,Heat 2,7,Adrian JONES,NZL,122.55,358,480.55,,,
2017,Oceania,Werro,C1M,Semi-Final,1,Matej BENUS,SVK,93.89,2,95.89,,,
2017,Oceania,Werro,C1M,Semi-Final,2,Zachary LOKKEN,USA,96.46,0,96.46,,,
2017,Oceania,Werro,C1M,Semi-Final,3,Martin THOMAS,FRA,92.93,4,96.93,,,
2017,Oceania,Werro,C1M,Semi-Final,4,Ryan WESTLEY,GBR,93.71,4,97.71,,,
2017,Oceania,Werro,C1M,Semi-Final,5,Ian BORROWS,AUS,97.93,2,99.93,,,
2017,Oceania,Werro,C1M,Semi-Final,6,Ben GIBB,NZL,96.09,4,100.09,,,
2017,Oceania,Werro,C1M,Semi-Final,7,Tristan CARTER,AUS,94.95,6,100.95,,,
2017,Oceania,Werro,C1M,Semi-Final,8,Tyler SMITH,USA,100.11,2,102.11,,,
2017,Oceania,Werro,C1M,Semi-Final,9,Pierre Antoine TILLARD,FRA,97.36,6,103.36,,,
2017,Oceania,Werro,C1M,Semi-Final,10,Edern LE RUYET,FRA,99.57,4,103.57,,,
2017,Oceania,Werro,C1M,Semi-Final,11,Yann RIVALLANT,FRA,104.14,0,104.14,,,
2017,Oceania,Werro,C1M,Semi-Final,12,Daniel WATKINS,AUS,99.74,6,105.74,,,
2017,Oceania,Werro,C1M,Semi-Final,13,Brodie CRAWFORD,AUS,101.07,6,107.07,,,
2017,Oceania,Werro,C1M,Semi-Final,14,Thibault BLAISE,FRA,104.11,6,110.11,,,
2017,Oceania,Werro,C1M,Semi-Final,15,Shaun HIGGINS,NZL,108.71,4,112.71,,,
2017,Oceania,Werro,C1M,Semi-Final,16,Patrick WASHER,NZL,108.07,8,116.07,,,
2017,Oceania,Werro,C1M,Semi-Final,17,Callum GILBERT,NZL,114.46,2,116.46,,,
2017,Oceania,Werro,C1M,Semi-Final,18,Steven LOWTHER,AUS,114.72,4,118.72,,,
2017,Oceania,Werro,C1M,Semi-Final,19,Lachlan BASSETT,AUS,115.23,6,121.23,,,
2017,Oceania,Werro,C1M,Semi-Final,20,Kaylen BASSETT,AUS,111.69,10,121.69,,,
