Year,Location,Competition,Phase,Class,Rank,Bib,Athlete Name,Last Name,First Name,Nation,Raw Time,Total Penalties,Total Time,Total Time Behind,Total Time % Behind Winner,Raw Time Behind Winner,Raw % Behind Winner,Overachieved or Underachieved,UID,Athlete_ID,Overall Rank
2006,Tacen,Junior World Championships,Heat 1,K1W,26,18,Andrea Coan,COAN,ANDREA,ITA,112.56,2,114.56,14.9,114.95%,12.9,112.94%,Under Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Andrea Coan,29
2006,Tacen,Junior World Championships,Heat 1,K1W,27,25,Emmie Barratt,BARRATT,EMMIE,AUS,112.64,2,114.64,14.98,115.03%,12.98,113.02%,Under Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Emmie Barratt,33
2006,Tacen,Junior World Championships,Heat 1,K1W,28,40,Paris Robinson,ROBINSON,PARIS,USA,113.18,2,115.18,15.52,115.57%,13.52,113.57%,Over Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Paris Robinson,19
2006,Tacen,Junior World Championships,Heat 1,K1W,29,19,Zofia Czerwinska,CZERWINSKA,ZOFIA,POL,113.76,2,115.76,16.1,116.15%,14.1,114.15%,Under Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Zofia Czerwinska,25
2006,Tacen,Junior World Championships,Heat 1,K1W,30,42,Marta Martinez Canton,MARTINEZ CANTON,MARTA,ESP,113.22,4,117.22,17.56,117.62%,13.56,113.61%,Over Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Marta Martinez Canton,20
2006,Tacen,Junior World Championships,Heat 1,K1W,31,39,Kate Mollison,MOLLISON,KATE,AUS,115.25,2,117.25,17.59,117.65%,15.59,115.64%,Over Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Kate Mollison,24
2006,Tacen,Junior World Championships,Heat 1,K1W,32,35,Sandra Clotet Vidal,CLOTET VIDAL,SANDRA,ESP,115.27,2,117.27,17.61,117.67%,15.61,115.66%,Over Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Sandra Clotet Vidal,26
2006,Tacen,Junior World Championships,Heat 1,K1W,33,27,Jessica Groeneveld,GROENEVELD,JESSICA,CAN,109.82,8,117.82,18.16,118.22%,10.16,110.19%,Under Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Jessica Groeneveld,39
2006,Tacen,Junior World Championships,Heat 1,K1W,34,30,Luuka Jones,JONES,LUUKA,NZL,118.32,0,118.32,18.66,118.72%,18.66,118.72%,Over Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Luuka Jones,27
2006,Tacen,Junior World Championships,Heat 1,K1W,35,14,Mont Garcia Riberaygua,GARCIA RIBERAYGUA,MONT,AND,114.33,4,118.33,18.67,118.73%,14.67,114.72%,Under Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Mont Garcia Riberaygua,38
2006,Tacen,Junior World Championships,Heat 1,K1W,36,23,Kathleen Tayler,TAYLER,KATHLEEN,CAN,119.08,0,119.08,19.42,119.49%,19.42,119.49%,Under Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Kathleen Tayler,37
2006,Tacen,Junior World Championships,Heat 1,K1W,37,43,Ashley Nee,NEE,ASHLEY,USA,109.35,10,119.35,19.69,119.76%,9.69,109.72%,Over Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Ashley Nee,17
2006,Tacen,Junior World Championships,Heat 1,K1W,38,24,Hannah Burgess,BURGESS,HANNAH,GBR,111.6,8,119.6,19.94,120.01%,11.94,111.98%,Under Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Hannah Burgess,32
2006,Tacen,Junior World Championships,Heat 1,K1W,39,15,Sophie Machiels,MACHIELS,SOPHIE,BEL,126.27,0,126.27,26.61,126.70%,26.61,126.70%,Under Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Sophie Machiels,47
2006,Tacen,Junior World Championships,Heat 1,K1W,40,55,Katerin Kudejova,KUDEJOVA,KATERIN,CZE,124.56,2,126.56,26.9,126.99%,24.9,124.98%,Over Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Katerin Kudejova,6
2006,Tacen,Junior World Championships,Heat 1,K1W,41,37,Aki Yazawa,YAZAWA,AKI,JPN,125.58,2,127.58,27.92,128.02%,25.92,126.01%,Under Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Aki Yazawa,49
2006,Tacen,Junior World Championships,Heat 1,K1W,42,28,Louise Jull,JULL,LOUISE,NZL,124.87,6,130.87,31.21,131.32%,25.21,125.30%,Under Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Louise Jull,35
2006,Tacen,Junior World Championships,Heat 1,K1W,43,13,Natsumi Kawasaki,KAWASAKI,NATSUMI,JPN,125.96,6,131.96,32.3,132.41%,26.3,126.39%,Under Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Natsumi Kawasaki,45
2006,Tacen,Junior World Championships,Heat 1,K1W,44,7,Tetyana Kurganova,KURGANOVA,TETYANA,UKR,129.97,8,137.97,38.31,138.44%,30.31,130.41%,Under Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Tetyana Kurganova,48
2006,Tacen,Junior World Championships,Heat 1,K1W,45,32,Abby Dawson,DAWSON,ABBY,NZL,134.09,4,138.09,38.43,138.56%,34.43,134.55%,Under Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Abby Dawson,46
2006,Tacen,Junior World Championships,Heat 1,K1W,46,1,Kristina Petrovi9,PETROVI9,KRISTINA,SCG,134.93,6,140.93,41.27,141.41%,35.27,135.39%,Under Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Kristina Petrovi9,50
2006,Tacen,Junior World Championships,Heat 1,K1W,47,6,Emilija Cvetkoviχ,CVETKOVIΧ,EMILIJA,SCG,135.51,6,141.51,41.85,141.99%,35.85,135.97%,Under Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Emilija Cvetkoviχ,52
2006,Tacen,Junior World Championships,Heat 1,K1W,48,2,Yekaterina Luki9Eva,LUKI9EVA,YEKATERINA,KAZ,139.47,6,145.47,45.81,145.97%,39.81,139.95%,Under Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Yekaterina Luki9Eva,51
2006,Tacen,Junior World Championships,Heat 1,K1W,49,5,Dana Degle,DEGLE,DANA,LAT,144.91,2,146.91,47.25,147.41%,45.25,145.40%,Under Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Dana Degle,53
2006,Tacen,Junior World Championships,Heat 1,K1W,50,33,Jessica Subido,SUBIDO,JESSICA,USA,108.27,56,164.27,64.61,164.83%,8.61,108.64%,Under Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Jessica Subido,41
2006,Tacen,Junior World Championships,Heat 1,K1W,51,10,Katrina Van Wijk,VAN WIJK,KATRINA,CAN,154.45,10,164.45,64.79,165.01%,54.79,154.98%,Under Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Katrina Van Wijk,44
2006,Tacen,Junior World Championships,Heat 1,K1W,52,3,Olja Lazarevi9,LAZAREVI9,OLJA,SCG,160.92,12,172.92,73.26,173.51%,61.26,161.47%,Under Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Olja Lazarevi9,54
2006,Tacen,Junior World Championships,Heat 1,K1W,53,22,Jessica Olofsson,OLOFSSON,JESSICA,SWE,152.57,50,202.57,102.91,203.26%,52.91,153.09%,Under Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Jessica Olofsson,55
2006,Tacen,Junior World Championships,Heat 1,K1W,54,4,Jurate Vitkauskatie,VITKAUSKATIE,JURATE,LTU,154.28,52,206.28,106.62,206.98%,54.62,154.81%,Under Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Jurate Vitkauskatie,56
2006,Tacen,Junior World Championships,Heat 1,K1W,55,29,Manja Zalaznik,ZALAZNIK,MANJA,SLO,155.92,52,207.92,108.26,208.63%,56.26,156.45%,Under Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Manja Zalaznik,43
2006,Tacen,Junior World Championships,Heat 1,K1W,56,21,Gabriel Albertini Oddon,ALBERTINI ODDON,GABRIEL,PAR,161.3,110,271.3,171.64,272.23%,61.64,161.85%,Under Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Gabriel Albertini Oddon,57
2006,Tacen,Junior World Championships,Heat 2,K1W,1,49,Laura Mangin,MANGIN,LAURA,FRA,99.43,0,99.43,0,100.00%,0,100.00%,Over Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Laura Mangin,8
2006,Tacen,Junior World Championships,Heat 2,K1W,2,34,Natalia Pacierpnik,PACIERPNIK,NATALIA,POL,100.15,0,100.15,0.72,100.72%,0.72,100.72%,Over Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Natalia Pacierpnik,4
2006,Tacen,Junior World Championships,Heat 2,K1W,3,12,Xin Li,LI,XIN,CHN,100.35,0,100.35,0.92,100.93%,0.92,100.93%,Under Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Xin Li,18
2006,Tacen,Junior World Championships,Heat 2,K1W,4,56,Michaela Grimm,GRIMM,MICHAELA,GER,98.6,2,100.6,1.17,101.18%,-0.83,99.17%,Over Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Michaela Grimm,3
2006,Tacen,Junior World Championships,Heat 2,K1W,5,48,Urša Kragelj,KRAGELJ,URŠA,SLO,96.67,4,100.67,1.24,101.25%,-2.76,97.22%,Over Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Urša Kragelj,2
2006,Tacen,Junior World Championships,Heat 2,K1W,6,52,Jacqueline Horn,HORN,JACQUELINE,GER,100.96,0,100.96,1.53,101.54%,1.53,101.54%,Over Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Jacqueline Horn,1
2006,Tacen,Junior World Championships,Heat 2,K1W,7,17,Tong Li,LI,TONG,CHN,101.01,0,101.01,1.58,101.59%,1.58,101.59%,Over Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Tong Li,10
2006,Tacen,Junior World Championships,Heat 2,K1W,8,51,Julia Schmid,SCHMID,JULIA,AUT,101.16,0,101.16,1.73,101.74%,1.73,101.74%,Over Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Julia Schmid,16
2006,Tacen,Junior World Championships,Heat 2,K1W,9,55,Katerin Kudejova,KUDEJOVA,KATERIN,CZE,101.42,0,101.42,1.99,102.00%,1.99,102.00%,Over Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Katerin Kudejova,6
2006,Tacen,Junior World Championships,Heat 2,K1W,10,9,Manola Odorico,ODORICO,MANOLA,ITA,102.99,0,102.99,3.56,103.58%,3.56,103.58%,Under Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Manola Odorico,12
2006,Tacen,Junior World Championships,Heat 2,K1W,11,50,Miroslava Urbanova,URBANOVA,MIROSLAVA,CZE,103.54,0,103.54,4.11,104.13%,4.11,104.13%,Over Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Miroslava Urbanova,14
2006,Tacen,Junior World Championships,Heat 2,K1W,12,8,Yingying Zou,ZOU,YINGYING,CHN,102.05,2,104.05,4.62,104.65%,2.62,102.64%,Under Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Yingying Zou,13
2006,Tacen,Junior World Championships,Heat 2,K1W,13,33,Jessica Subido,SUBIDO,JESSICA,USA,104.07,0,104.07,4.64,104.67%,4.64,104.67%,Under Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Jessica Subido,41
2006,Tacen,Junior World Championships,Heat 2,K1W,14,31,Claire Jacquet,JACQUET,CLAIRE,FRA,102.8,2,104.8,5.37,105.40%,3.37,103.39%,Over Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Claire Jacquet,11
2006,Tacen,Junior World Championships,Heat 2,K1W,15,44,Yuriko Takeshita,TAKESHITA,YURIKO,JPN,102.91,2,104.91,5.48,105.51%,3.48,103.50%,Over Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Yuriko Takeshita,9
2006,Tacen,Junior World Championships,Heat 2,K1W,16,54,Carolin Schlumprecht,SCHLUMPRECHT,CAROLIN,GER,105.31,0,105.31,5.88,105.91%,5.88,105.91%,Over Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Carolin Schlumprecht,5
2006,Tacen,Junior World Championships,Heat 2,K1W,17,47,Sarah Chynoweth,CHYNOWETH,SARAH,GBR,105.49,0,105.49,6.06,106.09%,6.06,106.09%,Over Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Sarah Chynoweth,28
2006,Tacen,Junior World Championships,Heat 2,K1W,18,45,Nika Mozeti9,MOZETI9,NIKA,SLO,100.19,6,106.19,6.76,106.80%,0.76,100.76%,Over Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Nika Mozeti9,42
2006,Tacen,Junior World Championships,Heat 2,K1W,19,53,Anna Dandova,DANDOVA,ANNA,CZE,107.03,0,107.03,7.6,107.64%,7.6,107.64%,Over Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Anna Dandova,15
2006,Tacen,Junior World Championships,Heat 2,K1W,20,27,Jessica Groeneveld,GROENEVELD,JESSICA,CAN,105.68,2,107.68,8.25,108.30%,6.25,106.29%,Under Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Jessica Groeneveld,39
2006,Tacen,Junior World Championships,Heat 2,K1W,21,18,Andrea Coan,COAN,ANDREA,ITA,106.16,2,108.16,8.73,108.78%,6.73,106.77%,Under Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Andrea Coan,29
2006,Tacen,Junior World Championships,Heat 2,K1W,22,36,Alice Spencer,SPENCER,ALICE,GBR,106.17,2,108.17,8.74,108.79%,6.74,106.78%,Over Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Alice Spencer,22
2006,Tacen,Junior World Championships,Heat 2,K1W,23,43,Ashley Nee,NEE,ASHLEY,USA,106.21,2,108.21,8.78,108.83%,6.78,106.82%,Over Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Ashley Nee,17
2006,Tacen,Junior World Championships,Heat 2,K1W,24,41,Agnieszka Nosal,NOSAL,AGNIESZKA,POL,108.39,0,108.39,8.96,109.01%,8.96,109.01%,Over Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Agnieszka Nosal,31
2006,Tacen,Junior World Championships,Heat 2,K1W,25,38,Olivia Byrne Sutton,BYRNE SUTTON,OLIVIA,SUI,106.65,2,108.65,9.22,109.27%,7.22,107.26%,Over Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Olivia Byrne Sutton,21
2006,Tacen,Junior World Championships,Heat 2,K1W,26,11,Merit Rodriguez Cadena,RODRIGUEZ CADENA,MERIT,ESP,107.12,2,109.12,9.69,109.75%,7.69,107.73%,Under Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Merit Rodriguez Cadena,40
2006,Tacen,Junior World Championships,Heat 2,K1W,27,26,Caroline Loir,LOIR,CAROLINE,FRA,108.21,2,110.21,10.78,110.84%,8.78,108.83%,Over Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Caroline Loir,23
2006,Tacen,Junior World Championships,Heat 2,K1W,28,42,Marta Martinez Canton,MARTINEZ CANTON,MARTA,ESP,108.47,2,110.47,11.04,111.10%,9.04,109.09%,Over Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Marta Martinez Canton,20
2006,Tacen,Junior World Championships,Heat 2,K1W,29,16,Rosalyn Lawrence,LAWRENCE,ROSALYN,AUS,109.22,2,111.22,11.79,111.86%,9.79,109.85%,Under Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Rosalyn Lawrence,30
2006,Tacen,Junior World Championships,Heat 2,K1W,30,19,Zofia Czerwinska,CZERWINSKA,ZOFIA,POL,109.46,2,111.46,12.03,112.10%,10.03,110.09%,Under Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Zofia Czerwinska,25
2006,Tacen,Junior World Championships,Heat 2,K1W,31,25,Emmie Barratt,BARRATT,EMMIE,AUS,108.27,4,112.27,12.84,112.91%,8.84,108.89%,Under Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Emmie Barratt,33
2006,Tacen,Junior World Championships,Heat 2,K1W,32,40,Paris Robinson,ROBINSON,PARIS,USA,108.62,4,112.62,13.19,113.27%,9.19,109.24%,Over Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Paris Robinson,19
2006,Tacen,Junior World Championships,Heat 2,K1W,33,29,Manja Zalaznik,ZALAZNIK,MANJA,SLO,108.78,4,112.78,13.35,113.43%,9.35,109.40%,Under Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Manja Zalaznik,43
2006,Tacen,Junior World Championships,Heat 2,K1W,34,30,Luuka Jones,JONES,LUUKA,NZL,111.14,2,113.14,13.71,113.79%,11.71,111.78%,Over Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Luuka Jones,27
2006,Tacen,Junior World Championships,Heat 2,K1W,35,28,Louise Jull,JULL,LOUISE,NZL,114.59,0,114.59,15.16,115.25%,15.16,115.25%,Under Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Louise Jull,35
2006,Tacen,Junior World Championships,Heat 2,K1W,36,14,Mont Garcia Riberaygua,GARCIA RIBERAYGUA,MONT,AND,113.4,2,115.4,15.97,116.06%,13.97,114.05%,Under Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Mont Garcia Riberaygua,38
2006,Tacen,Junior World Championships,Heat 2,K1W,37,24,Hannah Burgess,BURGESS,HANNAH,GBR,110.62,6,116.62,17.19,117.29%,11.19,111.25%,Under Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Hannah Burgess,32
2006,Tacen,Junior World Championships,Heat 2,K1W,38,39,Kate Mollison,MOLLISON,KATE,AUS,112.19,6,118.19,18.76,118.87%,12.76,112.83%,Over Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Kate Mollison,24
2006,Tacen,Junior World Championships,Heat 2,K1W,39,10,Katrina Van Wijk,VAN WIJK,KATRINA,CAN,117.64,2,119.64,20.21,120.33%,18.21,118.31%,Under Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Katrina Van Wijk,44
2006,Tacen,Junior World Championships,Heat 2,K1W,40,20,Olena Us,US,OLENA,UKR,113.91,6,119.91,20.48,120.60%,14.48,114.56%,Under Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Olena Us,36
2006,Tacen,Junior World Championships,Heat 2,K1W,41,35,Sandra Clotet Vidal,CLOTET VIDAL,SANDRA,ESP,120.36,2,122.36,22.93,123.06%,20.93,121.05%,Over Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Sandra Clotet Vidal,26
2006,Tacen,Junior World Championships,Heat 2,K1W,42,13,Natsumi Kawasaki,KAWASAKI,NATSUMI,JPN,118.79,4,122.79,23.36,123.49%,19.36,119.47%,Under Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Natsumi Kawasaki,45
2006,Tacen,Junior World Championships,Heat 2,K1W,43,32,Abby Dawson,DAWSON,ABBY,NZL,121.98,4,125.98,26.55,126.70%,22.55,122.68%,Under Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Abby Dawson,46
2006,Tacen,Junior World Championships,Heat 2,K1W,44,23,Kathleen Tayler,TAYLER,KATHLEEN,CAN,116.05,10,126.05,26.62,126.77%,16.62,116.72%,Under Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Kathleen Tayler,37
2006,Tacen,Junior World Championships,Heat 2,K1W,45,7,Tetyana Kurganova,KURGANOVA,TETYANA,UKR,127.28,0,127.28,27.85,128.01%,27.85,128.01%,Under Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Tetyana Kurganova,48
2006,Tacen,Junior World Championships,Heat 2,K1W,46,37,Aki Yazawa,YAZAWA,AKI,JPN,122.71,6,128.71,29.28,129.45%,23.28,123.41%,Under Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Aki Yazawa,49
2006,Tacen,Junior World Championships,Heat 2,K1W,47,1,Kristina Petrovi9,PETROVI9,KRISTINA,SCG,131.48,0,131.48,32.05,132.23%,32.05,132.23%,Under Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Kristina Petrovi9,50
2006,Tacen,Junior World Championships,Heat 2,K1W,48,15,Sophie Machiels,MACHIELS,SOPHIE,BEL,130.28,6,136.28,36.85,137.06%,30.85,131.03%,Under Achieved,2006 Tacen Junior World Championships K1W,2006 Tacen Junior World Championships K1W Sophie Machiels,47
